title,url,matching_questions,similarity,yes_price,change_1d,change_3d,change_5d
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate William J. Pulte for HUD Secretary?,0.4189508855342865,0.355,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.4176487624645233,0.0015,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Trump wins and picks Dimon for Treasury Secretary?,0.4173996746540069,0.0085,0,1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,RFK Jr. confirmed as Health & Human Services Secretary?,0.4163286089897156,0.745,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Larry Fink for Treasury Secretary?,0.4158828258514404,0.0115,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Mike Waltz be Trump's Defense Secretary?,0.4140757322311401,0.051,-1,1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Three Trump Cabinet confirmations in January?,0.4140634536743164,0.425,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,"Will Trump say ""MAGA"" 4 or more times during his inauguration speech?",0.4130008220672607,0.165,0,-1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Brian Montgomery for HUD Secretary?,0.4125064015388489,0.085,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Four Trump Cabinet confirmations in January?,0.4118428528308868,0.47,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Howard Lutnick for Treasury Secretary?,0.4115915894508362,0.0035,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,"Will Trump say ""MAGA"" in his next speech?",0.4094302356243133,0.805,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Robert O'Brien be Trump's Defense Secretary?,0.4079196453094482,0.029,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Mike Gallagher be Trump's Defense Secretary?,0.4072734117507934,0.021,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,"Will Trump say ""rig"" or ""rigged"" during his inauguration speech?",0.4061824977397918,0.145,0,0,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Scott Bessent for Treasury Secretary?,0.4060957133769989,0.2,1,1,1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Mike Davis be Trump's Attorney General?,0.4056533277034759,0.016,1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Kevin Warsh for Treasury Secretary?,0.4053032994270324,0.535,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.4044647514820099,0.017,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Seven Trump Cabinet confirmations in January?,0.4042121469974518,0.48,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Mike Lee be Trump's Attorney General?,0.4037791192531585,0.0745,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.4032819271087646,0.0045,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Trump nominate Balaji Srinivasan for FDA Commissioner?,0.4027537107467651,0.017,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Bobby Jindal be Trump's HHS Secretary?,0.4023269414901733,0.0535,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,"Will Trump say ""IQ"" in his next speech?",0.4009548425674438,0.175,-1,-1,-1
Erin Burnett reacts to Trump tapping another TV personality to join his administration,https://www.youtube.com/watch?v=m0jySU0Ep98,Will Ken Paxton be Trump's Attorney General?,0.4004647135734558,0.029,-1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Matt Gaetz be Trump's Attorney General?,0.6394171118736267,0.395,1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Matt Gaetz confirmed as Attorney General?,0.6127917766571045,0.295,1,1,1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Trump use a recess appointment for Matt Gaetz?,0.5583673715591431,0.185,1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,"Will Trump say ""Gaetz"" in his next speech?",0.4661826491355896,0.325,-1,1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Matthew Whitaker be Trump's Attorney General?,0.44251149892807,0.105,-1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Mike Davis be Trump's Attorney General?,0.4419765770435333,0.016,1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Ken Paxton be Trump's Attorney General?,0.4289528727531433,0.029,-1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Todd Blanche be Trump's Attorney General?,0.4222058653831482,0.264,1,-1,-1
Confidential files including deposition of Matt Gaetz accuser breached,https://www.youtube.com/watch?v=fqUX1_XYvNI,Will Will Levi be Trump's Attorney General?,0.418425440788269,0.0095,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Matt Gaetz be Trump's Attorney General?,0.7111813426017761,0.375,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Matthew Whitaker be Trump's Attorney General?,0.6559658050537109,0.155,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Matt Gaetz confirmed as Attorney General?,0.6235880255699158,0.22,1,1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Ken Paxton be Trump's Attorney General?,0.6197627782821655,0.0375,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump use a recess appointment for Matt Gaetz?,0.6109505891799927,0.195,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Mike Davis be Trump's Attorney General?,0.6051062345504761,0.0215,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Andrew Bailey be Trump's Attorney General?,0.5898465514183044,0.025,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump pick  Mike Rogers for Director of the FBI?,0.5799357891082764,0.135,1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump formally nominate RFK Jr. to the cabinet?,0.5759150981903076,0.9445,0,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Todd Blanche be Trump's Attorney General?,0.5706849098205566,0.2765,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump pick Ken Paxton for Director of the FBI?,0.5655609965324402,0.0345,-1,-1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Will Levi be Trump's Attorney General?,0.5550997257232666,0.0165,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Trump nominates Elon Musk to Cabinet?,0.5488536357879639,0.069,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Mike Lee be Trump's Attorney General?,0.5487250089645386,0.1165,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Robert Lighthizer for Treasury Secretary?,0.5386989116668701,0.046,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Sid Miller for Agriculture Secretary?,0.5368620157241821,0.1255,1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Trump wins and picks Dimon for Treasury Secretary?,0.5292320847511292,0.012,-1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Scott Gottlieb for FDA Commissioner?,0.5268512964248657,0.0355,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump formally nominate Tulsi Gabbard to the cabinet?,0.5186736583709717,0.9485,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,"Will Trump nominate Robert F. Kennedy, Jr. for Agriculture Secretary?",0.5165058374404907,0.002,1,0,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Scott Bessent for Treasury Secretary?,0.5142343640327454,0.27,-1,1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Stephen Hahn for FDA Commissioner?,0.5109245777130127,0.25,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate David Friedberg for FDA Commissioner?,0.5099661350250244,0.0305,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Joseph Gulfo for FDA Commissioner?,0.506083607673645,0.07,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Marc Rowan for Treasury Secretary?,0.5029834508895874,0.09,1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Steven Mnuchin for Treasury Secretary?,0.5020049810409546,0.001,1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump pick Steve Bannon for Director of the FBI?,0.5006566047668457,0.04,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Tim Scott for HUD Secretary?,0.4979404211044311,0.0075,0,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Jay Clayton for Treasury Secretary?,0.4966986179351806,0.0015,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate RFK for FDA Commissioner?,0.4954637885093689,0.005,1,1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Ted McKinney for Agriculture Secretary?,0.494880735874176,0.0295,-1,0,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Kevin Warsh for Treasury Secretary?,0.4932596683502197,0.45,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Brandon Williams for Labor Secretary?,0.4928654432296753,0.405,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate John Paulson for Treasury Secretary?,0.4925508499145508,0.0045,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Vivek replaces Vance as U.S. senator for Ohio?,0.4923990070819855,0.0265,1,1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Larry Kudlow for Treasury Secretary?,0.4911090731620788,0.0065,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Howard Lutnick for Treasury Secretary?,0.4909077286720276,0.093,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Brian Montgomery for HUD Secretary?,0.4844186305999756,0.09,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Charles Herbster for Agriculture Secretary?,0.4838411211967468,0.1,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Jim O'Neill for FDA Commissioner?,0.483664333820343,0.15,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Andrew Puzder for Labor Secretary?,0.480435699224472,0.059,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Bryan Slater for Labor Secretary?,0.4778658747673034,0.125,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Christopher Miller be Trump's Defense Secretary?,0.4755266308784485,0.0195,0,1,1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Doug Burgum be a member of the Trump administration?,0.4724734425544739,0.985,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Pete Hegseth be Trump's Defense Secretary?,0.4677447080612182,0.725,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump pick Kash Patel for Director of the FBI?,0.4661744832992553,0.57,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will RFK be a member of the Trump administration?,0.46488818526268,0.976,-1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Bill Hagerty for Treasury Secretary?,0.463190495967865,0.028,1,1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Balaji Srinivasan for FDA Commissioner?,0.4507941603660583,0.0115,1,-1,-1
Hear what key GOP senator said about Matt Gaetz's ethics report,https://www.youtube.com/watch?v=f_sT8tupyuU,Will Trump nominate Dana Wade for HUD Secretary?,0.4480175077915191,0.095,-1,-1,-1
